base,base,base,base,bg,peak,peak,peak
52.68934221312334,0.1728569629641987,0.1811396375662514,0.1896889613265186,0.1811396375662514,3.1821806671449206e-06,0.0011718398403940554,0.007374301739206008
52.789342213123334,0.1733233975916488,0.18125563164154693,0.189858849552186,0.18125563164154693,3.4571631724263586e-06,0.0011783010262146358,0.007421459721252007
52.889342213123335,0.1774632335193869,0.1813716850653669,0.19002942390321248,0.1813716850653669,3.7548205783423194e-06,0.0011848161764497045,0.007469167840817529
52.98934221312334,0.1763176604529638,0.181487797367073,0.19020069605741607,0.181487797367073,4.076917757736437e-06,0.0011913858981143736,0.007517435874470967
53.08934221312334,0.18050062717965,0.1816039682039341,0.19037267817043643,0.1816039682039341,4.4253478385592915e-06,0.0011980108068468515,0.007566273811816913
53.18934221312334,0.1680001450978058,0.1817201979560315,0.19054538348409658,0.1817201979560315,4.802140769631272e-06,0.0012046915270569924,0.0076156918602384525
53.289342213123334,0.1875948503728942,0.1818364867007174,0.19071882531492526,0.1818364867007174,5.20947239880206e-06,0.001211428692077868,0.007665700449731202
53.389342213123335,0.1775542740313188,0.18195283342268614,0.19089301627892624,0.18195283342268614,5.649674089649225e-06,0.0012182229443204284,0.007716310237830009
53.48934221312334,0.1725926092731849,0.18206923851610032,0.19106797080906499,0.18206923851610032,6.125242903864394e-06,0.0012250749354313158,0.007767532114629488
53.58934221312334,0.1764089400511835,0.1821857030040734,0.19124370439080435,0.1821857030040734,6.63885237749713e-06,0.0012319853264539315,0.007819377207899502
53.68934221312334,0.1787783967233265,0.18230222661639536,0.1914202316566048,0.18230222661639536,7.193363920260096e-06,0.0012389547879927982,0.007871856888296376
53.789342213123334,0.178932338824177,0.18241880882652295,0.19159756744044357,0.18241880882652295,7.791838868145587e-06,0.0012459840003813281,0.00792498277467115
53.889342213123335,0.1765709980384428,0.18253544962623455,0.19177572757078395,0.18253544962623455,8.437551220658337e-06,0.0012530736538530541,0.007978766739475684
53.98934221312334,0.1636317909017476,0.18265215019038605,0.19195472955446521,0.18265215019038605,9.134001095030804e-06,0.0012602244487164216,0.008033220914267713
54.08934221312334,0.1912606119581662,0.1827689105503373,0.19213459027011684,0.1827689105503373,9.8849289308549e-06,0.0012674370955332215,0.008088357695315442
54.18934221312334,0.1968827349344324,0.1828857277203618,0.19231532411544555,0.1828857277203618,1.069433047963101e-05,0.001274712315300751,0.008144189749303388
54.289342213123334,0.1865158640776715,0.18300259994081183,0.19249694727220373,0.18300259994081183,1.156647261480228e-05,0.0012820508396377912,0.008200730019139313
54.389342213123335,0.1924045802569333,0.18311952780460927,0.19267947885544678,0.18311952780460927,1.2505909998904763e-05,0.0012894534109745045,0.008257991729864106
54.48934221312334,0.1780680289604229,0.18323651215243908,0.19286293883249556,0.18323651215243908,1.3517502645517132e-05,0.001296920782746326,0.00831598839466464
54.58934221312334,0.1799646905658984,0.18335355437176237,0.19304734834676004,0.18335355437176237,1.4606434414737356e-05,0.0013044537195919738,0.008374733820990972
54.68934221312334,0.1846717424339628,0.18347065481732794,0.193232728164144,0.18347065481732794,1.5778232481939035e-05,0.0013120529975556505,0.008434242116778465
54.789342213123334,0.1748774379465771,0.1835878134505934,0.19341909933948287,0.1835878134505934,1.7038787820567096e-05,0.0013197194042935626,0.008494527696775339
54.889342213123335,0.1868739027850423,0.1837050304848969,0.1936064838898992,0.1837050304848969,1.8394376740714136e-05,0.0013274537392848553,0.008555605288976744
54.98934221312334,0.1744950583587226,0.18382230580841183,0.19379490424715082,0.18382230580841183,1.985168352616995e-05,0.001335256814047062,0.008617489941165766
55.08934221312334,0.1710341061992823,0.18393964049989112,0.19398438480402275,0.18393964049989112,2.1417824213555938e-05,0.0013431294523561955,0.008680197027561887
55.18934221312334,0.1769168012142843,0.18405703542037274,0.19417495053798006,0.18405703542037274,2.3100371558031185e-05,0.0013510724904715924,0.00874374225557769
55.289342213123334,0.1841496523833387,0.18417448963463057,0.1943666254659113,0.18417448963463057,2.4907381230888716e-05,0.0013590867773656252,0.00880814167268422
55.389342213123335,0.1779859501377025,0.18429200226353085,0.1945594345311699,0.18429200226353085,2.68474192951411e-05,0.0013671731749584067,0.008873411673385501
55.48934221312334,0.1793664113199802,0.1844095735705405,0.19475340472620636,0.1844095735705405,2.8929591005910688e-05,0.0013753325583576088,0.00893956900630235
55.58934221312334,0.1884636063471864,0.18452720323394387,0.19494856340239702,0.18452720323394387,3.116357098310086e-05,0.001383565816103536,0.009006630781366516
55.68934221312334,0.1799188060302865,0.18464489060077932,0.19514493856312784,0.18464489060077932,3.3559634804403076e-05,0.0013918738504195723,0.009074614477124553
55.789342213123334,0.1822193293121608,0.18476263601587045,0.19534256023355834,0.18476263601587045,3.612869206719931e-05,0.0014002575774681447,0.009143537948152548
55.889342213123335,0.1855947865466004,0.18488043958641742,0.19554145926757932,0.18488043958641742,3.888232096833736e-05,0.0014087179276123494,0.00921341943258121
55.98934221312334,0.1979263445347768,0.18499829999158965,0.1957416662014559,0.18499829999158965,4.183280445107345e-05,0.0014172558456833713,0.009284277559731808
56.08934221312334,0.1768388029531059,0.1851162167778055,0.195943213594891,0.1851162167778055,4.499316796869872e-05,0.0014258722912538642,0.009356131357862963
56.18934221312334,0.1868940154740054,0.18523419128338192,0.19614613700324196,0.18523419128338192,4.837721891446817e-05,0.0014345682389174247,0.009429000262028142
56.289342213123334,0.1905656686918639,0.18535222334096005,0.19635047172934583,0.18535222334096005,5.199958776743551e-05,0.0014433446785743378,0.009502904122043996
56.389342213123335,0.1900283281497659,0.18547031188848132,0.19655625348577788,0.18547031188848132,5.587577100365433e-05,0.0014522026157237412,0.009577863210569176
56.48934221312334,0.1989964508563056,0.18558845623891704,0.19676351971779482,0.18558845623891704,6.002217582191352e-05,0.0014611430717623825,0.009653898231293473
56.58934221312334,0.1948627806175664,0.1857066556722401,0.19697230925049997,0.1857066556722401,6.445616673275237e-05,0.0014701670842901429,0.009731030327236979
56.68934221312334,0.1678792949910169,0.18582491172345786,0.19718266463409817,0.18582491172345786,6.919611405889364e-05,0.0014792757074224988,0.009809281089158912
56.789342213123334,0.1886640112367512,0.18594322688877166,0.19739463090935178,0.18594322688877166,7.426144439447913e-05,0.001488470012110111,0.009888672564075524
56.889342213123335,0.185497286120947,0.18606160046342143,0.19760825150684333,0.18606160046342143,7.967269306954856e-05,0.0014977510864657261,0.009969227263886615
56.98934221312334,0.2004046271796901,0.186180030585108,0.19782357035398163,0.186180030585108,8.545155866506136e-05,0.0015071200360985818,0.01005096817410999
57.08934221312334,0.1816329548059605,0.18629851679465442,0.19804063450145637,0.18629851679465442,9.162095962244144e-05,0.00151657798445652,0.010133918762722993
57.18934221312334,0.1941000984559185,0.18641705980411952,0.19825949395939604,0.18641705980411952,9.82050929900656e-05,0.0015261260731760143,0.010218102989110456
57.289342213123334,0.1810025207233279,0.1865356600368029,0.19848020030770855,0.1865356600368029,0.000105229495347356,0.0015357654624403175,0.01030354531311797
57.389342213123335,0.1872441703905776,0.18665431803583898,0.19870280717733957,0.18665431803583898,0.00011272110594513422,0.0015454973313459553,0.010390270704209486
57.48934221312334,0.1915050147668507,0.18677303356307165,0.19892736942417621,0.18677303356307165,0.00012070833209863864,0.001555322878277786,0.010478304650728144
57.58934221312334,0.1933740485382534,0.18689180559969204,0.1991539432071109,0.18689180559969204,0.0001292211168671209,0.0015652433212928608,0.010567673169258896
57.68934221312334,0.192772630559477,0.1870106337551378,0.19938258747679405,0.1870106337551378,0.00013829100905115018,0.0015752598985133274,0.010658402814091786
57.789342213123334,0.1853346124488295,0.1871295184302637,0.1996133642211123,0.1871295184302637,0.00014795123553571412,0.001585373868528611,0.010750520686784287
57.889342213123335,0.191925935143577,0.18724846024604624,0.19984633797867823,0.18724846024604624,0.00015823677600387386,0.0015955865108071535,0.010844054445820967
57.98934221312334,0.1859961946197892,0.1873674592218551,0.2000815751043841,0.1873674592218551,0.00016918444004207497,0.0016058991261179364,0.01093903231636897
58.08934221312334,0.1777517548170749,0.18748651630645008,0.20031914539019388,0.18748651630645008,0.00018083294665429905,0.0016163130369620951,0.011035483100127412
58.18934221312334,0.2022620725804083,0.18760563131892952,0.20055912009841093,0.18760563131892952,0.000193223006197948,0.001626829588014875,0.011133436185268596
58.289342213123334,0.1914166200700377,0.18772480241619346,0.20080157152399047,0.18772480241619346,0.00020639740474977022,0.0016374501465782408,0.011232921556469003
58.389342213123335,0.1879903542286618,0.1878440296683845,0.2010465766673622,0.1878440296683845,0.00022040109090520432,0.001648176103044421,0.011333969805028056
58.48934221312334,0.1920859631056207,0.18796331402277813,0.2012942162982298,0.18796331402277813,0.00023528126500921482,0.0016590088713706933,0.011436612139071758
58.58934221312334,0.201388997925388,0.18808265455912368,0.2015445723133398,0.18808265455912368,0.0002510874708110802,0.001669949889565745,0.01154088039383931
58.68934221312334,0.1821992367300099,0.18820205106082874,0.20179773041259572,0.18820205106082874,0.000267871689529562,0.0016810006201879145,0.011646807042049494
58.789342213123334,0.1942467748783158,0.18832150471474615,0.2020537809062548,0.18832150471474615,0.0002856884363085173,0.0016921625508556635,0.011754425204344473
58.889342213123335,0.1872441052922667,0.18844101564009638,0.20231281635371104,0.18844101564009638,0.00030459485903626377,0.001703437194770633,0.011863768659807771
58.98934221312334,0.1954661239513595,0.18856058347037633,0.2025749322576782,0.18856058347037633,0.0003246508394948392,0.0017148260912536217,0.011974871856553406
59.08934221312334,0.1894172712691724,0.18868020802662017,0.2028402278520949,0.18868020802662017,0.00034591909679780966,0.0017263308062938846,0.012087769922383047
59.18934221312334,0.2004357141451112,0.18879988886075355,0.2031088057624405,0.18879988886075355,0.00036846529306730453,0.0017379529331121172,0.012202498675507543
59.289342213123334,0.1946884327071112,0.1889196253994704,0.20338077226883006,0.1889196253994704,0.00039235814129266863,0.0017496940927375288,0.012319094635329458
59.389342213123335,0.2010559415812924,0.18903941730610155,0.2036562377892882,0.18903941730610155,0.0004176695153043926,0.0017615559345994217,0.012437595033282846
59.48934221312334,0.1939425042771906,0.18915926456291016,0.20393531708555787,0.18915926456291016,0.00044447456178783277,0.001773540137133677,0.012558037823726192
59.58934221312334,0.2054424827806224,0.18927916699773895,0.20421812891527996,0.18927916699773895,0.0004728518142517667,0.0017856484084046087,0.012680461694884656
59.68934221312334,0.1964425239794018,0.189399124236418,0.2045047961118547,0.189399124236418,0.0005028833088568586,0.0017978824867426332,0.012804906079837208
59.789342213123334,0.1905762617128503,0.18951913704627638,0.20479544705721786,0.18951913704627638,0.0005346547019988185,0.0018102441413982069,0.012931411167544456
59.889342213123335,0.2020229869622236,0.18963920608784585,0.205090214564501,0.18963920608784585,0.0005682553895303483,0.0018227351732125324,0.013060017913912255
59.98934221312334,0.2077823443717207,0.18975932992168631,0.20538923401737322,0.18975932992168631,0.0006037786274948439,0.0018353574153055214,0.013190768052886537
60.08934221312334,0.1935474125298396,0.18987950800108003,0.2056926464966694,0.18987950800108003,0.0006413216542334142,0.0018481127337815388,0.01332370410757443
60.18934221312334,0.219093367270425,0.18999974025182848,0.20600059849538296,0.18999974025182848,0.000680985813714897,0.0018610030284534587,0.013458869401386145
60.289342213123334,0.2067305737371725,0.19012002508215348,0.2063132400648584,0.19012002508215348,0.0007228766799263956,0.001874030233585586,0.01359630806919295
60.389342213123335,0.1952685979368459,0.19024036322158422,0.20663072879088457,0.19024036322158422,0.0007671041821493519,0.0018871963186560157,0.013736065068494988
60.48934221312334,0.2030824234743427,0.1903607564484343,0.20695322865910026,0.1903607564484343,0.0008137827309332513,0.0019005032891390142,0.013878186190593689
60.58934221312334,0.1983188644415984,0.1904812048403477,0.2072809074439844,0.1904812048403477,0.0008630313445659922,0.0019139531873080544,0.014022718071762641
60.68934221312334,0.2127656743477627,0.1906017075787197,0.20761393765201713,0.1906017075787197,0.0009149737758264126,0.0019275480930601183,0.014169708204410918
60.789342213123334,0.2009901808729746,0.1907222639738099,0.207952497685595,0.1907222639738099,0.0009697386387907974,0.0019412901247619315,0.014319204948232396
60.889342213123335,0.2185441645071351,0.19084287345222883,0.20829677196913354,0.19084287345222883,0.0010274595354512104,0.001955181440118818,0.01447125754133468
60.98934221312334,0.1970010786577281,0.19096353598393292,0.2086469515142298,0.19096353598393292,0.001088275181889259,0.0019692242370668513,0.014625916111340767
61.08934221312334,0.2095963063829365,0.1910842524248435,0.20900323439972385,0.1910842524248435,0.0011523295337346362,0.0019834207546890787,0.01478323168645663
61.18934221312334,0.1875469709850055,0.19120502389903163,0.20936582529030884,0.19120502389903163,0.0012197719106231055,0.001997773274156512,0.014943256206497597
61.289342213123334,0.1861648158199763,0.19132585257884616,0.2097349363517608,0.19132585257884616,0.0012907571193540059,0.002012284119694728,0.01510604253386591
61.389342213123335,0.1918321446090707,0.19144673968137796,0.21011078538085973,0.19144673968137796,0.0013654455754326085,0.002026955659576848,0.015271644464472305
61.48934221312334,0.215718742045699,0.1915676831569927,0.21049359362539752,0.1915676831569927,0.001444003422667681,0.002041790307143742,0.01544011673859339
61.58934221312334,0.208336201731603,0.1916886799734393,0.2108835881974289,0.1916886799734393,0.0015266026504800168,0.002056790521852357,0.015611515051657218
61.68934221312334,0.2013514001881774,0.19180973018470837,0.21128100626857269,0.19180973018470837,0.0016134212085626497,0.0020719588103530343,0.01578589606494862
61.789342213123334,0.1977735551250413,0.19193083533669422,0.21168609359903556,0.19193083533669422,0.0017046431185188111,0.0020872977275967703,0.01596331741622577
61.889342213123335,0.2018088872026713,0.19205199609849277,0.21209910228879506,0.19205199609849277,0.001800458582089112,0.002102809877973406,0.01614383773023976
61.98934221312334,0.1947320320534349,0.19217321262898282,0.21252029126017713,0.19217321262898282,0.0019010640855647927,0.0021184979164817126,0.016327516629147804
62.08934221312334,0.1918086977954194,0.19229448586250208,0.21294992765521564,0.19229448586250208,0.0020066624999698483,0.002134364549932465,0.016514414742811245
62.18934221312334,0.2292965800457629,0.19241581417892237,0.21338828361265774,0.19241581417892237,0.002117463176580659,0.0021504125381855486,0.016704593718969162
62.289342213123334,0.2084598782938881,0.19253719447467674,0.21383563744071507,0.19253719447467674,0.0022336820373381953,0.002166644695422252,0.01689811623327788
62.389342213123335,0.2213368186908157,0.1926586261539708,0.2142922777043259,0.1926586261539708,0.002355541659694594,0.002183063891453895,0.01709504599920661
62.48934221312334,0.1980235342364811,0.19278011046409865,0.214758502650369,0.19278011046409865,0.0024832713554229346,0.002199673053068016,0.017295447777779405
62.58934221312334,0.2106019268096053,0.1929016487493888,0.21523461854486242,0.1929016487493888,0.0026171072429069476,0.002216475165413373,0.017499387387153276
62.68934221312334,0.2148397117599186,0.19302324065666,0.21572093795452216,0.19302324065666,0.0027572923124153654,0.002233473273425067,0.01770693171202174
62.789342213123334,0.2005564505087139,0.19314488573898173,0.21621778141896125,0.19314488573898173,0.002904076483854681,0.002250670483291158,0.017918148712833704
62.889342213123335,0.2088938329466584,0.19326658515562833,0.2167254792108905,0.19326658515562833,0.003057716656483561,0.00226806996396214,0.01813310743481646
62.98934221312334,0.2295312700187166,0.19338833739000233,0.21724436710556122,0.19338833739000233,0.003218476750062411,0.0022856749487048275,0.018351878016791664
63.08934221312334,0.2277684947189779,0.19351013947516044,0.21777478764853914,0.19351013947516044,0.0033866277369030214,0.0023034887367020898,0.018574531699773602
63.18934221312334,0.2268129860283476,0.19363199034732423,0.21831709354163678,0.19363199034732423,0.0035624476642749725,0.0023215146947000694,0.01880114083533752
63.289342213123334,0.2237524744108045,0.19375389064215492,0.21887164746122525,0.19375389064215492,0.0037462216666187273,0.0023397562587045184,0.019031778893747086
63.389342213123335,0.2118738496674708,0.19387584141878778,0.21943882079335367,0.19387584141878778,0.003938241967009497,0.0023582169357279762,0.019266520471828412
63.48934221312334,0.21957688013498,0.19399784399531927,0.2200189934687985,0.19399784399531927,0.004138807867310806,0.002376900305589554,0.019505441300578852
63.58934221312334,0.2183131439744217,0.19411989821027129,0.22061255221199272,0.19411989821027129,0.00434822572645371,0.002395810022769207,0.019748618252498504
63.68934221312334,0.2071318470663686,0.19424200453640628,0.22121989262963088,0.19424200453640628,0.004566808926274745,0.0024149498183184096,0.01999612934863144
63.789342213123334,0.2253108418323168,0.1943641632984086,0.221841418389887,0.1943641632984086,0.0047948778243449095,0.002434323501829242,0.02024805376530423
63.889342213123335,0.201356484604128,0.19448637455020917,0.22247754104744474,0.19448637455020917,0.005032759693222631,0.0024539349634640057,0.02050447184054893
63.98934221312334,0.2452428587931644,0.19460863720499869,0.2231286791068083,0.19460863720499869,0.005280788645564958,0.0024737881760475136,0.02076546508019715
64.08934221312333,0.2136050631113893,0.1947309495100306,0.22379525841542272,0.1947309495100306,0.0055393055445354935,0.0024938871972243564,0.021031116163632273
64.18934221312334,0.2100597016821826,0.1948533127859445,0.2244777158057663,0.1948533127859445,0.0058086578989519945,0.00251423617168351,0.021301508949186313
64.28934221312333,0.234343473424559,0.19497572802712798,0.22517649558237116,0.19497572802712798,0.006089199742623316,0.002534839333452699,0.021576728479167157
64.38934221312334,0.2335446032434605,0.1950981924959609,0.22589204598606463,0.1950981924959609,0.006381291497334769,0.0025557010082652397,0.021856860984503727
64.48934221312334,0.2276577672442796,0.1952207051030805,0.22662482442702525,0.1952207051030805,0.006685299818949533,0.0025768256160017076,0.02214199388899348
64.58934221312333,0.2382335168010001,0.19534326610670866,0.2273752970191658,0.19534326610670866,0.007001597426108105,0.002598217673209845,0.02243221581313921
64.68934221312334,0.2125555471281908,0.19546587605301766,0.22814393733730293,0.19546587605301766,0.007330562911019752,0.0026198817957047323,0.022727616577560797
64.78934221312333,0.2159560827861099,0.1955885374321722,0.22893122787124925,0.1955885374321722,0.007672580531857221,0.0026418227012532207,0.023028287205966606
64.88934221312334,0.2296897937106967,0.1957112506346225,0.22973765576092292,0.1957112506346225,0.008028039986284282,0.002664045212345141,0.023334319927671012
64.98934221312334,0.2296653178523593,0.19583401362287334,0.23056371222723457,0.19583401362287334,0.008397336165664068,0.002686554259054701,0.023645808179642458
65.08934221312333,0.224434657973466,0.19595682595557778,0.23140989633516273,0.19595682595557778,0.008780868889520966,0.002709354881996032,0.023962846608067967
65.18934221312334,0.2140487473182081,0.19607968897875677,0.2322767149034013,0.19607968897875677,0.009179042619850681,0.002732452235375737,0.024285531069418106
65.28934221312333,0.2196132978803439,0.19620260406198697,0.23316468043803326,0.19620260406198697,0.009592266154901087,0.0027558515901466964,0.0246139586309985
65.38934221312334,0.2396645067828618,0.1963255698607534,0.23407430807106783,0.1963255698607534,0.010020952302075562,0.0027795583372672793,0.024948227570971593
65.48934221312334,0.2231357576579564,0.1964485845616662,0.23500611746020872,0.1964485845616662,0.010465517529639208,0.00280357799106947,0.025288437377833862
65.58934221312333,0.2169186437717962,0.1965716494164897,0.23596063595550848,0.1965716494164897,0.01092638159694478,0.002827916192740582,0.025634688749333424
65.68934221312334,0.2245431750666136,0.19669476586985013,0.23693839533751243,0.19669476586985013,0.011403967162927263,0.002852578713923494,0.02598708359081153
65.78934221312333,0.2271924066088305,0.1968179331709991,0.23793992901704675,0.1968179331709991,0.011898699372655636,0.0028775714604390183,0.02634572501295298
65.88934221312334,0.2412969125237805,0.19694114957922954,0.23896577280606712,0.19694114957922954,0.012411005421770253,0.002902900476136803,0.026710717328930534
65.98934221312334,0.24463926835748,0.19706441310442285,0.24001646520090136,0.19706441310442285,0.0129413140986741,0.002928571946878597,0.02708216605092582
66.08934221312333,0.2470952814801998,0.19718772215452576,0.24109254754959253,0.19718772215452576,0.013490055304393645,0.0029545922046601805,0.027460177886012935
66.18934221312334,0.2397052082114371,0.19731107681332483,0.24219456482665777,0.19731107681332483,0.014057659550067898,0.0029809677318774278,0.02784486073138762
66.28934221312333,0.2407042814345899,0.19743447779998402,0.24332306406672766,0.19743447779998402,0.014644557432074871,0.0030077051657423173,0.028236323668926443
66.38934221312334,0.26021610619315,0.19755792420688367,0.2444785915536553,0.19755792420688367,0.01525117908485535,0.003034811302855131,0.02863467695906114
66.48934221312334,0.2499727502587373,0.1976814142777213,0.24566169302715504,0.1976814142777213,0.015877953611543205,0.0030622931039398964,0.02904003203395065
66.58934221312333,0.244170650581925,0.1978049484425981,0.24687291612385448,0.1978049484425981,0.016525308492570633,0.003090157698749095,0.02945250148993664
66.68934221312334,0.2449086396411361,0.1979285279384498,0.24811280838132915,0.1979285279384498,0.01719366897246811,0.0031184123911457444,0.029872199079265475
66.78934221312333,0.2427591425211512,0.19805215339895904,0.2493819151895299,0.19805215339895904,0.017883457425139568,0.003147064664369794,0.0302992397010615
66.88934221312334,0.2576698258087984,0.19817582402829426,0.25068077830428115,0.19817582402829426,0.018595092697953484,0.003176122186497074,0.030733739391536365
66.98934221312334,0.2565332280470934,0.19829953820451568,0.25200993576908,0.19829953820451568,0.01932898943504788,0.003205592816099284,0.03117581531341713
67.08934221312333,0.2494146895240699,0.19842329556698646,0.253369923299995,0.19842329556698646,0.020085557380315557,0.0032354846081134167,0.031625585744579604
67.18934221312334,0.2645957764211634,0.19854709619662597,0.25476127274302063,0.19854709619662597,0.020865200660594097,0.0032658058199304743,0.03208317006587007
67.28934221312333,0.2523127767581536,0.1986709395292986,0.256184510244765,0.1986709395292986,0.02166831704965398,0.0032965649177125874,0.03254868874809987
67.38934221312334,0.2662553540379548,0.19879482512718685,0.25764015626197967,0.19879482512718685,0.02249529721364446,0.003327770582949107,0.03302226333819925
67.48934221312334,0.2469084772640085,0.19891875341649626,0.2591287255189915,0.19891875341649626,0.02334652393871994,0.003359431719262697,0.03350401644451263
67.58934221312333,0.2384016561184915,0.19904272637937326,0.2606507269017164,0.19904272637937326,0.02422237134164374,0.0033915574594762634,0.03399407172122316
67.68934221312334,0.2575489353385317,0.19916674522654326,0.2622066603156139,0.19916674522654326,0.02512320406422824,0.0034241571729530657,0.03449255385188934
67.78934221312333,0.2744750223574084,0.1992908070735176,0.2637970125313639,0.1992908070735176,0.026049376452543262,0.0034572404732227096,0.0349995885320803
67.88934221312334,0.2709876317983716,0.19941490875455897,0.26542226015345405,0.19941490875455897,0.027001231721893785,0.0034908172259060424,0.03551530245109527
67.98934221312334,0.272956538762079,0.1995390495515436,0.26708287148988175,0.1995390495515436,0.02797910110863267,0.0035248975569534095,0.03603982327275204
68.08934221312333,0.2712484859849532,0.19966322964638733,0.2687793041327802,0.19966322964638733,0.02898330300995045,0.003559491861210905,0.036573279615231456
68.18934221312334,0.2672999125841076,0.19978744933708623,0.27051200329122466,0.19978744933708623,0.030014142112844772,0.003594610811330276,0.0371158010299634
68.28934221312333,0.2715435914205958,0.19991170902742544,0.2722814008875515,0.19991170902742544,0.031071908513546118,0.0036302653670394975,0.037667517979540426
68.38934221312334,0.2629581967490947,0.2000360089311754,0.27408791435935614,0.2000360089311754,0.03215687682874221,0.003666466784791167,0.03822856181464738
68.48934221312334,0.2823145512267604,0.20016034879988903,0.27593194547769373,0.20016034879988903,0.03326930530000607,0.00370322662780743,0.03879906474999123
68.58934221312333,0.2807102286310626,0.20028472678334797,0.27781387829201554,0.20028472678334797,0.03440943489290474,0.0037405567765415385,0.03937915983922131
68.68934221312334,0.2873328996649767,0.20040914148312394,0.2797340802638477,0.20040914148312394,0.03557748839232172,0.0037784694395763367,0.03996898094882574
68.78934221312333,0.2874172884388846,0.2005335922183125,0.2816929016098794,0.2005335922183125,0.03677366949559261,0.003816977164982352,0.04056866273099198
68.88934221312334,0.2709712675860096,0.20065807960128007,0.2836906749539746,0.20065807960128007,0.03799816190511422,0.003856092852158823,0.04117834059542146
68.98934221312334,0.2755720317855827,0.20078260539672976,0.28572771426313553,0.20078260539672976,0.039251128422138744,0.0038958297641823927,0.04179815068008463
