x,y
97.6,0.8125827656263084
97.7,0.8049727282893857
97.8,0.8046899446501861
97.9,0.7813545698981683
98.0,0.7806241354937267
98.1,0.8027800176739378
98.2,0.8007367954964454
98.3,0.7843128514192208
98.4,0.7903837037235293
98.5,0.7604710702589097
98.6,0.785525198885831
98.7,0.7795706788208898
98.8,0.7780671653089554
98.9,0.7488950391841713
99.0,0.7625087363449626
99.1,0.7673617529647847
99.2,0.7704253924646296
99.3,0.7532174894468558
99.4,0.7529063540646436
99.5,0.737769972921134
99.6,0.7469191622384757
99.7,0.772302809010641
99.8,0.7513145283063294
99.9,0.745042231233732
100.0,0.7451858525849834
100.1,0.7447348959635322
100.2,0.7460808118604345
100.3,0.7531187668277861
100.4,0.7319246880623905
100.5,0.7195871062006429
100.6,0.7451823174195814
100.7,0.7103369337357548
100.8,0.7219908991366543
100.9,0.7241743945386857
101.0,0.7226117699891458
101.1,0.7231764462590151
101.2,0.702019989937283
101.3,0.7182207058871729
101.4,0.7205738107943883
101.5,0.7140714672332661
101.6,0.6865421118416366
101.7,0.706259371653794
101.8,0.6954742357526196
101.9,0.7095057800645296
102.0,0.6964728487431546
102.1,0.6958534311377436
102.2,0.6939097539994381
102.3,0.6954554757314825
102.4,0.6730071971500841
102.5,0.6852832365566716
102.6,0.6729316059565618
102.7,0.6805185171432763
102.8,0.6766504187647796
102.9,0.6717748285939288
103.0,0.6682910057718425
103.1,0.6653841610705058
103.2,0.6667158612288716
103.3,0.6550970896432601
103.4,0.6671929008720394
103.5,0.6610223099493733
103.6,0.6329467168000248
103.7,0.6513341960724774
103.8,0.6550362281314753
103.9,0.636252960929958
104.0,0.6309049230605481
104.1,0.627287244423725
104.2,0.6271276520550857
104.3,0.6049635564657908
104.4,0.6313083170879641
104.5,0.6166789597569533
104.6,0.6131824394651657
104.7,0.5893076771213814
104.8,0.5983177383844351
104.9,0.6155068688646018
105.0,0.6031083330667417
105.1,0.5932899017794949
105.2,0.585835337341279
105.3,0.5809393434369525
105.4,0.5792180756540735
105.5,0.5770786735476102
105.6,0.5806291709097511
105.7,0.592264407191591
105.8,0.569682541913914
105.9,0.5538495945680021
106.0,0.5728220988093232
106.1,0.5417474955392472
106.2,0.5654158225481851
106.3,0.5606181881748122
106.4,0.5765068138067116
106.5,0.549043303783441
106.6,0.5417528470822998
106.7,0.5332030489471087
106.8,0.5371973862121402
106.9,0.5335331943976734
107.0,0.5236232041330775
107.1,0.5404765047377419
107.2,0.5142180084194091
107.3,0.5229941106376974
107.4,0.5260001629238605
107.5,0.5317820904187719
107.6,0.528090518562774
107.7,0.5147680516734319
107.8,0.5175031504588874
107.9,0.51523404113317
108.0,0.50418298821533
108.1,0.4934784032693931
108.2,0.49073147940359496
108.3,0.47937744215445954
108.4,0.473350762736192
108.5,0.48687883379532954
108.6,0.48949401370782425
108.7,0.4773376520525797
108.8,0.4837478934618734
108.9,0.4660767921620112
109.0,0.4749320256414678
109.1,0.47203640481750975
109.2,0.4646191748433108
109.3,0.4842905470034428
109.4,0.45746759256811065
109.5,0.44582991896082874
109.6,0.45635105206922194
109.7,0.4550502044061088
109.8,0.44818266452053535
109.9,0.4469511005680259
110.0,0.4640375804561226
110.1,0.44855440973985233
110.2,0.44647198788318176
110.3,0.455843165888682
110.4,0.4393588655172818
110.5,0.4271457669954458
110.6,0.4426539038582045
110.7,0.43691381251604655
110.8,0.43864384157713726
110.9,0.4218978665589031
111.0,0.4426721329723364
111.1,0.4161908669171731
111.2,0.41539171173106015
111.3,0.43204287269237085
111.4,0.4279247829673176
111.5,0.430721659862197
111.6,0.3883922640974067
111.7,0.4215733853373358
111.8,0.4164051027276257
111.9,0.4171914101243893
112.0,0.41575486236255543
112.1,0.4247294296950214
112.2,0.4162158606270111
112.3,0.4177801774115264
112.4,0.40831931804068466
112.5,0.41315295882473574
112.6,0.4030413340183326
112.7,0.403789986797655
112.8,0.40596052438566366
112.9,0.39825869916682444
113.0,0.39463342319467914
113.1,0.38728614054169136
113.2,0.4022403888374026
113.3,0.3982556469723726
113.4,0.40515884826158216
113.5,0.3673331095812098
113.6,0.39547395476769054
113.7,0.399922438370186
113.8,0.3836469890562181
113.9,0.39612296406506137
114.0,0.38157422007303565
114.1,0.3859676686993061
114.2,0.37831686643686846
114.3,0.4024972677530194
114.4,0.3894519686496206
114.5,0.3743492658338468
114.6,0.37434401978623516
114.7,0.3835712540356102
114.8,0.3742969847125842
114.9,0.37997652619415767
115.0,0.38476865132715093
115.1,0.3665516236631501
115.2,0.37512638871585857
115.3,0.3871541632296223
115.4,0.37141069008842503
115.5,0.37023263815844476
115.6,0.39380301243788995
115.7,0.3694837784739382
115.8,0.3614845407354412
115.9,0.3727943787898672
116.0,0.38070939077573596
116.1,0.3654453496013738
116.2,0.3828034060263621
116.3,0.37121374319151607
116.4,0.35868196143114905
116.5,0.37412881013688776
116.6,0.35986550476562984
116.7,0.3650541973194658
116.8,0.3719706992766739
116.9,0.35430813975543796
117.0,0.3743013502928245
117.1,0.3633157627905282
117.2,0.3665746655204321
117.3,0.35808698652344234
117.4,0.38338313555025466
117.5,0.34860477984501903
117.6,0.3559196047163978
117.7,0.3390544885219654
117.8,0.3631752851610544
117.9,0.350699215666947
118.0,0.37116324543195306
118.1,0.3641905709896571
118.2,0.364340245943962
118.3,0.3634941808079525
118.4,0.3480000803002382
118.5,0.34440963545068826
118.6,0.36233763761340737
118.7,0.3553765534161469
118.8,0.3439818704341096
118.9,0.3256980523762469
119.0,0.34572694775207546
119.1,0.3430959618568954
119.2,0.3274191247708918
119.3,0.34989749203574816
119.4,0.3278558574873107
119.5,0.34370389728230727
119.6,0.35258197340276004
119.7,0.3509603029532258
119.8,0.3351208834324964
119.9,0.3438027857566268
120.0,0.3247068025962249
120.1,0.35110042503786176
120.2,0.33381198648393834
120.3,0.3516594374723013
120.4,0.35968812761978886
120.5,0.3394205962177857
120.6,0.33845699170262467
120.7,0.33836903137035207
120.8,0.3355491966740431
120.9,0.35827117337875036
121.0,0.3532397376852534
121.1,0.34320626217456635
121.2,0.3284268563033212
121.3,0.3348032891705781
121.4,0.33863611278976946
121.5,0.36126458308517007
121.6,0.3401938943332102
121.7,0.3379082446168902
121.8,0.3395029468339372
121.9,0.3370007124566666
122.0,0.3428319434038022
122.1,0.3509925820650806
122.2,0.3269751772770034
122.3,0.35098210118499135
122.4,0.35227660836416924
122.5,0.3427087682559077
122.6,0.3532277535126248
122.7,0.33908894628093894
122.8,0.33498181687023443
122.9,0.3449851727542974
123.0,0.328593491058003
123.1,0.3461087818611195
123.2,0.3326860928734693
123.3,0.3256265747840916
123.4,0.34552509608019755
123.5,0.3350982292153124
123.6,0.3369648073084069
123.7,0.3288199143570708
123.8,0.3353705468685484
123.9,0.34315847741707456
124.0,0.35685521750468935
124.1,0.34618416824792614
124.2,0.32712486043274064
124.3,0.31990814736085893
124.4,0.3374677673029636
124.5,0.3150371032546675
124.6,0.33551173697545794
124.7,0.3337582842488564
124.8,0.3379750642871742
124.9,0.33852793901282807
125.0,0.3186237820747454
125.1,0.329244906752538
125.2,0.33182534224476357
125.3,0.3246415305899946
125.4,0.31412627134003085
125.5,0.3225731249029396
125.6,0.3349113909330548
125.7,0.3300089257297663
125.8,0.3176028800135414
125.9,0.3403063516054808
126.0,0.3392883797999141
126.1,0.3442885664321855
126.2,0.3357781671818112
126.3,0.33985870314456085
126.4,0.3204853471523511
126.5,0.3358342403380382
126.6,0.3323148772091206
126.7,0.3553167405980117
126.8,0.3435518762828444
126.9,0.3450080076865933
127.0,0.3404972411804833
127.1,0.33331312835047067
127.2,0.3354412701847525
127.3,0.3336043609254567
127.4,0.33463017703579967
127.5,0.33032445387542375
127.6,0.33006906389696505
127.7,0.3319324133288934
127.8,0.3507807630396923
127.9,0.33720397607861996
128.0,0.3418124365817299
128.1,0.3147598320211517
128.2,0.3487607361287009
128.3,0.322883281464541
128.4,0.319984611005802
128.5,0.32510702364740995
128.6,0.32745849871272587
128.7,0.31710723518893724
128.8,0.3311685393306374
128.9,0.3445411254959599
129.0,0.3128334382062723
129.1,0.34004590002030266
129.2,0.3363417885126906
129.3,0.3188714654833874
129.4,0.3281060172618379
129.5,0.3275594344103598
129.6,0.3353386550994677
129.7,0.33409585135190806
129.8,0.3426433740079738
129.9,0.3310477182791074
130.0,0.33308111010922764
130.1,0.3264387981358049
130.2,0.3418523800853756
130.3,0.3398691115111547
130.4,0.33283650366764284
130.5,0.3243997204669655
130.6,0.3394426917988705
130.7,0.326153604561698
130.8,0.3350650001481315
130.9,0.3183422538085668
131.0,0.3304780508600455
131.1,0.33618172412452085
131.2,0.3455927780842114
131.3,0.30090532219211635
131.4,0.3369254481512433
131.5,0.33177792197380357
131.6,0.3393358429276243
131.7,0.32916038147034876
131.8,0.3301163593477938
131.9,0.3520807814655402
132.0,0.32198542033541544
132.1,0.3313652411584361
132.2,0.3300267094533799
132.3,0.32397048903796755
132.4,0.32411145268332103
132.5,0.3397039415926454
132.6,0.3266219470711467
132.7,0.3348607508653589
132.8,0.3254166431083337
132.9,0.3534513944013753
133.0,0.3341997433670523
133.1,0.3399052603557564
133.2,0.3235809687270213
133.3,0.34561617519509424
133.4,0.32125498005039005
133.5,0.3252400263272964
133.6,0.32272372625610873
133.7,0.34061620711613566
133.8,0.3387131655030796
133.9,0.3359122269690791
134.0,0.3435406770036653
134.1,0.34128511698607206
134.2,0.326684655315075
134.3,0.33854555120312396
134.4,0.3275371452310942
134.5,0.3286361766767506
134.6,0.3268896940029589
134.7,0.32769994551433995
134.8,0.32984143335660016
134.9,0.35360631705867807
135.0,0.3327148568715953
135.1,0.31539131250610103
135.2,0.337926553660275
135.3,0.3434560834257861
135.4,0.32838595573300966
135.5,0.3210628460970259
135.6,0.34379170640561835
135.7,0.3342556924370978
135.8,0.35594651707425556
135.9,0.3230477431362006
136.0,0.32919801131045445
136.1,0.33492398582566874
136.2,0.3465129880671917
136.3,0.325545863076379
136.4,0.334959929516848
136.5,0.32105475197702277
136.6,0.32366947090111264
136.7,0.33817985115584076
136.8,0.34914927027143194
136.9,0.3372362681258139
137.0,0.3476025039705299
137.1,0.3314647004056961
137.2,0.34282640904702666
137.3,0.32514526262762256
137.4,0.32620125963784163
137.5,0.33727591085235953
137.6,0.3468504900155529
137.7,0.319895187543179
137.8,0.3436550658659608
137.9,0.32441935820681317
138.0,0.32292989582220116
138.1,0.3416856421241786
138.2,0.3414123481348098
138.3,0.3330320952524187
138.4,0.32597119963322607
138.5,0.3483111493897927
138.6,0.3460777462344164
138.7,0.34024964597838636
138.8,0.34829753815305364
138.9,0.3423478919509121
139.0,0.3366365474636302
139.1,0.32614925143741513
139.2,0.3539827497947067
139.3,0.3489070666658267
139.4,0.3385262806226091
139.5,0.33782335611798225
139.6,0.3373358256882644
139.7,0.36238765255939204
139.8,0.32553771605432524
139.9,0.35157308618938576
140.0,0.32897585059073237
140.1,0.33855241944320963
140.2,0.3284052024304065
140.3,0.3244500321859206
140.4,0.3470131453835405
140.5,0.33860683925470647
140.6,0.34969421047363125
140.7,0.3253051989075798
140.8,0.3253365454236982
140.9,0.33842178228551
141.0,0.34218117761493394
141.1,0.3525251559267547
141.2,0.34735723533108137
141.3,0.3403569912462029
141.4,0.3534310380800529
141.5,0.34450062723850605
141.6,0.3519728223444568
141.7,0.33015249769982447
141.8,0.3501538064100189
141.9,0.348748189835686
142.0,0.31688724499308896
142.1,0.3179316656441407
142.2,0.32281315262656796
142.3,0.3369138585895648
142.4,0.3319840946166495
142.5,0.3320951430348651
142.6,0.3334974418631098
142.7,0.3454574702201479
142.8,0.31876416269890234
142.9,0.34442598454150564
143.0,0.33106330365713665
143.1,0.3440594650515557
143.2,0.3589482986872903
143.3,0.35947436023127305
143.4,0.3491988413220076
143.5,0.33819236865250923
143.6,0.3470441062775778
143.7,0.3353544805875008
143.8,0.3473124300736776
143.9,0.33569959662411886
144.0,0.3347044543541746
144.1,0.3344417774532012
144.2,0.3388807621396066
144.3,0.3298986882774755
144.4,0.3352225245562092
144.5,0.34497536953206726
144.6,0.34691861096032883
144.7,0.33510765124597686
144.8,0.339187283573093
144.9,0.3386440179306909
145.0,0.3334250957573298
145.1,0.3370175899878782
145.2,0.34292580297214603
145.3,0.3429403219887965
145.4,0.33721349882772444
145.5,0.33649974343652184
145.6,0.338992345853837
145.7,0.3442263553480424
145.8,0.3382883226825527
145.9,0.3349029473063279
146.0,0.3279551656285882
146.1,0.33146815167092997
146.2,0.3468402053939409
146.3,0.3320079178715482
146.4,0.3348693249528326
146.5,0.3396017366401712
146.6,0.3451622696697568
146.7,0.3394420566077851
146.8,0.3381284921822348
146.9,0.3372926093686685
147.0,0.34462182608705977
147.1,0.3399931964902101
147.2,0.3447930491723296
147.3,0.36050764074539277
147.4,0.33713189265350746
147.5,0.3392281398063788
147.6,0.33680906361458834
147.7,0.3604372821566236
147.8,0.34215235954369966
147.9,0.353520055312636
148.0,0.33549884266069707
148.1,0.32643304001058243
148.2,0.34461973720648614
148.3,0.3464276792917717
148.4,0.35759524789623537
148.5,0.35758454601796325
148.6,0.34443802193133716
148.7,0.3357430279897945
148.8,0.35613082883026115
148.9,0.34402851633289855
149.0,0.3490387609130784
149.1,0.3426193970498222
149.2,0.3494934820210358
149.3,0.34066856335138945
149.4,0.3526369176331719
149.5,0.32591689464291246
149.6,0.3501188749036351
149.7,0.34898174477965327
149.8,0.3233264004655146
149.9,0.35032928499706795
150.0,0.33798530197986665
150.1,0.34924951337365606
150.2,0.3368727554756434
150.3,0.35664719358972075
150.4,0.33446700713320804
150.5,0.3564284724670683
150.6,0.3493966745941456
150.7,0.33521831770599503
150.8,0.346411173715352
150.9,0.3563955722796635
151.0,0.359624057315372
151.1,0.34838756074054006
151.2,0.33120306977387803
151.3,0.3433424624518657
151.4,0.3447929467417714
151.5,0.34580305657809396
151.6,0.33793154646509593
151.7,0.33769876576841557
151.8,0.3605225445420581
151.9,0.34323047803719375
152.0,0.33536500922890056
152.1,0.3544355095609858
152.2,0.3560920104276404
152.3,0.3531015104515204
152.4,0.3579327928890172
152.5,0.348280678609015
152.6,0.35733930074545434
152.7,0.35239439973436926
152.8,0.348299090113041
152.9,0.34763332212097103
153.0,0.34047570961076196
153.1,0.3455099765372076
153.2,0.3506160564737068
153.3,0.3464321392751106
153.4,0.35443457425252994
153.5,0.34450511019109353
153.6,0.3800343703046188
153.7,0.3680394947370501
153.8,0.35928099461246804
153.9,0.3513930099022372
154.0,0.3559986687351549
154.1,0.32594501388354774
154.2,0.33625760220376766
154.3,0.36216936184559256
154.4,0.36643417347992624
154.5,0.365434848912707
154.6,0.3441610806487127
154.7,0.34759968068436004
154.8,0.34920064353497504
154.9,0.3653309012163216
155.0,0.3535070238954588
155.1,0.33462552778600685
155.2,0.34204832447049915
155.3,0.341663027285459
155.4,0.3638038302619377
155.5,0.35200223602777586
155.6,0.36208561082646445
155.7,0.3477230215440254
155.8,0.3672898095595049
155.9,0.3460029007620794
156.0,0.35381981156892733
156.1,0.36338127921902824
156.2,0.34742261261660373
156.3,0.33277663497777754
156.4,0.3613984250823803
156.5,0.34472190557231513
156.6,0.3465158658392416
156.7,0.3635172406645875
156.8,0.3473759283315437
156.9,0.3464554318674801
157.0,0.35170874646200995
157.1,0.33785010481129263
157.2,0.3547319140617877
157.3,0.36586767794670244
157.4,0.34676745947062565
157.5,0.35476414314388544
157.6,0.34261690434986247
157.7,0.36206541284750693
157.8,0.36944336400365707
157.9,0.3448068054544472
158.0,0.36234921688220095
158.1,0.340692876506413
158.2,0.3520293622469976
